Title,Year,Genres,Rating,NumVotes
Hazard Pay,2012,"Crime,Drama,Thriller",8.9,16831
Fifty-One,2012,"Crime,Drama,Thriller",8.9,16971
Dead Freight,2012,"Crime,Drama,Thriller",9.7,25128
Buyout,2012,"Crime,Drama,Thriller",9.1,17340
Say My Name,2012,"Crime,Drama,Thriller",9.6,22406
Gliding Over All,2012,"Crime,Drama,Thriller",9.6,22834
Blood Money,2013,"Crime,Drama,Thriller",9.5,22169
Olympus Has Fallen,2013,"Action,Thriller",6.5,258455
I,2015,"Action,Drama,Sci-Fi",7.4,19078
Line of Duty,2012,"Crime,Drama,Mystery",8.7,35001
The Selfish Giant,2013,Drama,7.3,11664
Defending Jacob,2020,"Crime,Drama,Mystery",7.9,34068
Mandela: Long Walk to Freedom,2013,"Biography,Drama,History",7.1,26567
Reasonable Doubt,2014,"Crime,Drama,Thriller",5.7,18886
Wild,2014,"Adventure,Biography,Drama",7.1,121210
Vikings,2013,"Action,Adventure,Drama",8.5,436278
Sound City,2013,"Documentary,Music",7.8,12241
We Are What We Are,2013,"Drama,Horror,Thriller",5.9,20104
Big Bad Wolves,2013,"Drama,Horror,Thriller",6.8,15490
Hemlock Grove,2013,"Drama,Horror,Mystery",7.1,37063
Afflicted,2013,"Action,Adventure,Horror",6.3,21918
Mr Selfridge,2013,Drama,7.7,14216
The Hobbit: The Battle of the Five Armies,2014,"Adventure,Fantasy",7.4,477413
Isler Güçler,2012,Comedy,8.5,19898
Homefront,2013,"Action,Crime,Thriller",6.5,109814
"Batman: The Dark Knight Returns, Part 1",2012,"Action,Animation,Crime",8.0,52934
Comedians in Cars Getting Coffee,2012,"Comedy,Talk-Show",8.1,11124
Galveston,2018,"Action,Crime,Drama",6.2,12183
Alien: Covenant,2017,"Horror,Sci-Fi,Thriller",6.4,255708
Enemy,2013,"Drama,Mystery,Thriller",6.9,169935
Beauty and the Beast,2014,"Drama,Family,Fantasy",6.4,19781
The Machine,2013,"Action,Drama,Sci-Fi",6.1,30148
Vicky Donor,2012,"Comedy,Romance",7.8,39858
Endless Love,2014,"Drama,Romance",6.3,40512
The Grand Seduction,2013,Comedy,7.0,16069
Far Cry 3,2012,"Action,Adventure",8.9,16170
My Life as a Zucchini,2016,"Animation,Comedy,Drama",7.8,22067
The Babadook,2014,"Drama,Horror,Mystery",6.8,198321
A Girl Walks Home Alone at Night,2014,"Drama,Horror,Romance",7.0,31609
The Captive,2014,"Crime,Drama,Mystery",5.9,31191
Mary Queen of Scots,2018,"Biography,Drama,History",6.3,42390
The Conspiracy,2012,"Horror,Thriller",6.3,10566
Rememory,2017,"Drama,Mystery,Sci-Fi",6.2,15515
"Like Father, Like Son",2013,Drama,7.8,22131
The Expendables 3,2014,"Action,Adventure,Thriller",6.1,170146
The Zero Theorem,2013,"Comedy,Drama,Fantasy",6.1,45567
Fruitvale Station,2013,"Biography,Crime,Drama",7.5,76229
Blue Jasmine,2013,Drama,7.3,192640
White House Down,2013,"Action,Drama,Thriller",6.4,207195
Bad Education,2012,Comedy,7.4,10650
PK,2014,"Comedy,Drama,Musical",8.1,164169
Third Person,2013,"Drama,Romance",6.3,26875
Parkland,2013,"Drama,History,Mystery",6.4,15186
Haunter,2013,"Fantasy,Horror,Mystery",5.9,16681
The Rover,2014,"Action,Crime,Drama",6.4,45038
Frances Ha,2012,"Comedy,Drama,Romance",7.5,75499
Mississippi Grind,2015,"Adventure,Comedy,Drama",6.4,21163
The Lunchbox,2013,"Drama,Romance",7.8,50861
Flu,2013,"Action,Drama,Sci-Fi",6.6,11550
Barefoot,2014,"Comedy,Drama,Romance",6.6,23210
Bhaag Milkha Bhaag,2013,"Biography,Drama,Sport",8.2,61393
True Detective,2014,"Crime,Drama,Mystery",9.0,501676
Jobs,2013,"Biography,Drama",5.9,93976
Rio 2,2014,"Adventure,Animation,Comedy",6.3,80874
Jessica Jones,2015,"Action,Crime,Drama",7.9,193737
Lucia,2013,"Drama,Sci-Fi,Thriller",8.3,11526
The Great Beauty,2013,Drama,7.8,81640
Blue Ruin,2013,"Crime,Drama,Thriller",7.1,67901
JoJo's Bizarre Adventure,2012,"Action,Adventure,Animation",8.4,10280
Raanjhanaa,2013,"Drama,Romance",7.6,29644
Live by Night,2016,"Action,Crime,Drama",6.4,52418
The Intern,2015,"Comedy,Drama",7.1,223067
Agents of S.H.I.E.L.D.,2013,"Action,Adventure,Drama",7.5,200562
Runner Runner,2013,"Crime,Thriller",5.6,60781
We Are the Best!,2013,"Drama,Music",7.2,10068
"Where'd You Go, Bernadette",2019,"Comedy,Drama",6.5,17539
Bitten,2014,"Drama,Fantasy,Horror",7.0,16362
Stories We Tell,2012,Documentary,7.5,12483
Lost River,2014,"Drama,Fantasy,Mystery",5.8,17217
A Private War,2018,"Biography,Drama,War",6.7,16861
Assault on Wall Street,2013,"Action,Drama,Thriller",6.0,20196
The Take,2016,"Action,Crime,Drama",6.3,38955
Need for Speed,2014,"Action,Thriller",6.4,163329
Short Term 12,2013,Drama,8.0,82293
Orange Is the New Black,2013,"Comedy,Crime,Drama",8.1,279557
The White Queen,2013,"Drama,History,Romance",7.8,24000
2 States,2014,"Comedy,Drama,Romance",6.9,23566
1 - Nenokkadine,2014,"Action,Thriller",8.1,43186
A Field in England,2013,"Drama,History,Horror",6.3,11209
The Act of Killing,2012,"Biography,Crime,Documentary",8.2,35433
Black Sails,2014,"Adventure,Drama",8.2,93716
The Forger,2014,"Crime,Drama,Thriller",5.8,12003
Deliver Us from Evil,2014,"Action,Biography,Crime",6.2,71754
Special 26,2013,"Crime,Drama,Thriller",8.0,51272
Instructions Not Included,2013,"Comedy,Drama",7.5,29263
The Glass Castle,2017,"Biography,Drama",7.1,30093
Hello Ladies,2013,Comedy,7.4,11636
Psycho-Pass,2012,"Action,Animation,Crime",8.2,15946
Spectre,2015,"Action,Adventure,Thriller",6.8,386523
Coco,2017,"Adventure,Animation,Family",8.4,391408
Words and Pictures,2013,"Comedy,Drama,Romance",6.6,10081
Brooklyn,2015,"Drama,Romance",7.5,132130
Mission: Impossible - Rogue Nation,2015,"Action,Adventure,Thriller",7.4,343788
Fed Up,2014,Documentary,7.7,11536
Focus,2015,"Comedy,Crime,Drama",6.6,220425
The Huntsman: Winter's War,2016,"Action,Adventure,Drama",6.1,98677
Nymphomaniac: Vol. II,2013,Drama,6.7,87087
Life Itself,2014,"Biography,Documentary",7.8,14884
Joe,2013,"Crime,Drama,Thriller",6.9,45903
The Sacrament,2013,"Horror,Thriller",6.1,17148
Utopia,2013,"Drama,Mystery,Sci-Fi",8.4,41734
The Waldo Moment,2013,"Drama,Sci-Fi,Thriller",6.6,35242
He Never Died,2015,"Comedy,Drama,Fantasy",6.4,18064
How to Train Your Dragon: The Hidden World,2019,"Action,Adventure,Animation",7.5,106029
Call of Duty: Black Ops II,2012,"Action,Adventure,Comedy",8.0,12368
Dark Skies,2013,"Horror,Sci-Fi,Thriller",6.3,71321
Keeping Up with the Joneses,2016,"Action,Comedy",5.9,58128
Delivery Man,2013,"Comedy,Drama",6.4,75248
Ain't Them Bodies Saints,2013,"Crime,Drama,Romance",6.4,20548
Oculus,2013,"Horror,Mystery",6.5,117899
Paperman,2012,"Animation,Comedy,Family",8.3,31495
Mowgli: Legend of the Jungle,2018,"Adventure,Drama,Fantasy",6.5,56834
Cheap Thrills,2013,"Comedy,Crime,Drama",6.7,17829
Cuban Fury,2014,"Comedy,Romance,Sport",6.2,17983
Enough Said,2013,"Comedy,Drama,Romance",7.0,59035
The Paradise,2012,Drama,7.7,10557
Graceland,2013,"Action,Crime,Drama",7.7,15999
Kill Me Three Times,2014,"Action,Comedy,Crime",5.9,21262
Avengers: Age of Ultron,2015,"Action,Adventure,Sci-Fi",7.3,751033
Gully Boy,2019,"Drama,Music,Romance",8.0,32258
Cosmos,2014,Documentary,9.3,111525
Shetland,2013,"Crime,Drama,Mystery",8.1,11268
It's Such a Beautiful Day,2012,"Animation,Comedy,Drama",8.3,11164
20 Feet from Stardom,2013,"Biography,Documentary,History",7.4,12396
Mudbound,2017,"Drama,War",7.4,43232
Predestination,2014,"Action,Drama,Sci-Fi",7.5,254310
An Officer and a Spy,2019,"Drama,History,Thriller",7.2,13695
The Homesman,2014,"Drama,Western",6.6,30871
Smurfs: The Lost Village,2017,"Adventure,Animation,Comedy",6.0,18696
They Came Together,2014,"Comedy,Romance",5.6,21510
The Invitation,2015,"Drama,Mystery,Thriller",6.6,95355
Tracers,2015,"Action,Crime,Drama",5.6,18577
The Night Of,2016,"Crime,Drama,Mystery",8.5,122050
Anomalisa,2015,"Animation,Comedy,Drama",7.3,66721
Dark Places,2015,"Crime,Drama,Mystery",6.2,42337
Dom Hemingway,2013,"Comedy,Crime,Drama",6.2,25764
Legends,2014,"Action,Crime,Drama",7.5,12665
The November Man,2014,"Action,Thriller",6.3,63800
The Last Ship,2014,"Action,Drama,Sci-Fi",7.5,54510
Carol,2015,"Drama,Romance",7.2,116983
Belle,2013,"Biography,Drama,Romance",7.3,28373
The Family,2013,"Comedy,Crime,Thriller",6.3,111115
Woman in Gold,2015,"Biography,Drama,History",7.3,54207
The Magnificent Seven,2016,"Action,Adventure,Western",6.9,186172
The Past,2013,"Drama,Mystery",7.8,45199
The Heat,2013,"Action,Comedy,Crime",6.6,162975
Witching and Bitching,2013,"Action,Adventure,Comedy",6.4,13525
Venus in Fur,2013,Drama,7.2,18135
The Bridge,2013,"Crime,Drama,Mystery",7.6,17751
Atomic Blonde,2017,"Action,Thriller",6.7,177211
My Mad Fat Diary,2013,"Comedy,Drama,Romance",8.4,15383
Frequencies,2013,"Mystery,Romance,Sci-Fi",6.8,13691
The Wolfpack,2015,"Biography,Documentary",7.0,12082
Goon: Last of the Enforcers,2017,"Comedy,Sport",5.8,12337
Gabbar is Back,2015,"Action,Crime,Drama",7.1,22716
Crossing Lines,2013,"Action,Crime,Drama",7.3,12344
Tom at the Farm,2013,"Drama,Mystery,Thriller",7.0,16412
Creep,2014,"Horror,Thriller",6.3,43181
G.B.F.,2013,"Comedy,Drama,Romance",5.9,10613
Philomena,2013,"Biography,Comedy,Drama",7.6,94500
Sense8,2015,"Drama,Mystery,Sci-Fi",8.3,140056
Wentworth,2013,"Crime,Drama",8.6,17477
Project Almanac,2015,"Drama,Mystery,Sci-Fi",6.4,76448
Go Goa Gone,2013,"Action,Adventure,Comedy",6.6,11526
The Duel,2016,"Drama,Western",5.8,10014
Department Q: The Keeper of Lost Causes,2013,"Crime,Drama,Mystery",7.2,26446
Peaky Blinders,2013,"Crime,Drama",8.8,354286
Toy Story of Terror,2013,"Adventure,Animation,Comedy",7.5,13905
Taken 3,2014,"Action,Thriller",6.0,179934
Joy,2015,"Biography,Drama",6.6,128889
V/H/S/2,2013,"Horror,Thriller",6.0,36238
The Peanuts Movie,2015,"Animation,Comedy,Family",7.1,42557
Son of a Gun,2014,"Action,Crime,Drama",6.4,26599
Happy!,2017,"Action,Comedy,Crime",8.2,33428
Isn't It Romantic,2019,"Comedy,Fantasy,Musical",5.9,63602
Clouds of Sils Maria,2014,Drama,6.7,27765
The Fundamentals of Caring,2016,"Comedy,Drama",7.3,61483
Ninja: Shadow of a Tear,2013,"Action,Thriller",6.2,11476
Copenhagen,2014,"Adventure,Drama,Romance",7.1,12152
Masterminds,2016,"Biography,Comedy,Crime",5.8,51107
Walk of Shame,2014,Comedy,6.0,51442
And So It Goes,2014,"Comedy,Drama,Romance",5.8,12913
Human Capital,2013,"Crime,Drama",7.3,11855
Brooklyn Nine-Nine,2013,"Comedy,Crime",8.4,228818
The Mountain,2012,"Adventure,Drama,Thriller",7.8,20194
Get on Up,2014,"Biography,Drama,Music",6.9,22756
Mr. Turner,2014,"Biography,Drama,History",6.8,24417
The Hallow,2015,"Fantasy,Horror,Thriller",5.7,15484
The Night Shift,2014,"Drama,Romance",7.4,10989
Palo Alto,2013,Drama,6.2,27517
In the Flesh,2013,"Drama,Horror",8.0,12711
Rob the Mob,2014,"Biography,Crime,Drama",6.3,10736
"Extremely Wicked, Shockingly Evil and Vile",2019,"Biography,Crime,Drama",6.6,80375
The Pirate Fairy,2014,"Adventure,Animation,Family",6.6,12160
5 to 7,2014,"Comedy,Drama,Romance",7.1,19025
Star Wars: Episode VII - The Force Awakens,2015,"Action,Adventure,Sci-Fi",7.9,864459
Cooties,2014,"Action,Comedy,Horror",5.7,23180
Last Knights,2015,"Action,Drama,History",6.2,40535
Stretch,2014,"Comedy,Crime",6.5,29762
Bone Tomahawk,2015,"Drama,Horror,Western",7.1,87552
Justice League Dark,2017,"Action,Adventure,Animation",7.1,21707
Ip Man: The Final Fight,2013,"Action,Biography,Drama",6.2,10708
Point Blank,2019,"Action,Crime,Drama",5.7,12148
The Den,2013,"Horror,Mystery,Thriller",6.0,13282
Burnt,2015,"Comedy,Drama",6.6,107496
Ask Me Anything,2014,Drama,6.0,11701
The Rewrite,2014,"Comedy,Romance",6.2,18854
Hotel Transylvania 2,2015,"Animation,Comedy,Family",6.7,108619
Billy Lynn's Long Halftime Walk,2016,"Action,Drama,Sport",6.2,21243
Escobar: Paradise Lost,2014,"Crime,Drama,History",6.5,21189
The Gunman,2015,"Action,Crime,Thriller",5.8,39097
The Canal,2014,"Horror,Mystery,Thriller",5.9,13381
Clear,2013,"Drama,Horror,Thriller",8.8,10515
This Sorrowful Life,2013,"Drama,Horror,Thriller",8.9,10315
Welcome to the Tombs,2013,"Drama,Horror,Thriller",8.3,10613
The Returned,2012,"Drama,Fantasy,Horror",8.1,19541
Wetlands,2013,"Comedy,Drama",5.8,11090
Star Wars: Episode VIII - The Last Jedi,2017,"Action,Adventure,Fantasy",7.0,568905
Star Wars: Episode IX - The Rise of Skywalker,2019,"Action,Adventure,Fantasy",6.6,379462
The Beatles: Eight Days a Week - The Touring Years,2016,"Documentary,Music",7.8,11492
Lupin,2021,"Action,Crime,Drama",7.6,50343
Blockers,2018,Comedy,6.2,72062
Wyrmwood: Road of the Dead,2014,"Action,Comedy,Horror",6.2,15716
I Spit on Your Grave 2,2013,"Action,Crime,Horror",5.7,27370
White Bear,2013,"Drama,Sci-Fi,Thriller",8.0,42000
Arrival,2016,"Drama,Sci-Fi",7.9,599177
Halt and Catch Fire,2014,Drama,8.4,28709
TURN: Washington's Spies,2014,"Drama,History,War",8.1,19669
Wonder,2017,"Drama,Family",8.0,144014
Girl Meets World,2014,"Comedy,Drama,Family",7.2,12980
Blackfish,2013,"Documentary,News",8.1,62191
Meru,2015,"Documentary,Sport",7.7,15191
The Light Between Oceans,2016,"Drama,Romance",7.2,52547
Jonathan Strange & Mr Norrell,2015,"Fantasy,History,Sci-Fi",8.1,12116
Crimson Peak,2015,"Drama,Fantasy,Horror",6.5,131016
The Second Best Exotic Marigold Hotel,2015,"Comedy,Drama,Romance",6.6,31594
Holiday: A Soldier is Never Off Duty,2014,"Action,Thriller",7.2,25600
Pacific Rim: Uprising,2018,"Action,Adventure,Sci-Fi",5.6,106917
A Million Ways to Die in the West,2014,"Comedy,Western",6.1,178076
Attack on Titan,2013,"Action,Adventure,Animation",8.9,206529
The Town That Dreaded Sundown,2014,"Horror,Mystery,Thriller",5.6,13513
Get Hard,2015,"Comedy,Crime",6.0,123974
Birdman or (The Unexpected Virtue of Ignorance),2014,"Comedy,Drama",7.7,583553
Alice Through the Looking Glass,2016,"Adventure,Family,Fantasy",6.2,94782
Starred Up,2013,"Crime,Drama",7.4,43625
Tyrant,2014,"Action,Drama,Thriller",7.8,22074
Going in Style,2017,"Comedy,Crime",6.6,77341
The Duke of Burgundy,2014,"Drama,Romance",6.5,12063
Africa,2013,Documentary,9.0,14231
Hinterland,2013,"Crime,Drama,Mystery",7.6,11470
Silicon Valley,2014,Comedy,8.5,127190
The Tale of The Princess Kaguya,2013,"Adventure,Animation,Drama",8.0,39341
Inside Amy Schumer,2013,Comedy,6.0,11748
Broad City,2014,Comedy,8.4,26872
The Survivalist,2015,"Drama,Sci-Fi,Thriller",6.4,15951
Life After Beth,2014,"Comedy,Fantasy,Horror",5.6,19965
Looking,2014,"Comedy,Drama,Romance",8.2,16302
Me and Earl and the Dying Girl,2015,"Comedy,Drama",7.7,123919
Fathers & Daughters,2015,Drama,7.1,24432
Sand Castle,2017,"Action,Drama,War",6.3,19879
Hell or High Water,2016,"Action,Crime,Drama",7.6,205579
Whiplash,2014,"Drama,Music",8.5,724506
The Fault in Our Stars,2014,"Drama,Romance",7.7,346106
The Twilight Zone,2019,"Drama,Fantasy,Horror",5.8,13130
Jojo Rabbit,2019,"Comedy,Drama,War",7.9,305367
The Garden of Words,2013,"Animation,Drama,Romance",7.5,35535
Believe,2014,"Drama,Fantasy,Sci-Fi",7.1,14311
CM101MMXI Fundamentals,2013,"Comedy,Documentary",9.2,44034
The Butterfly's Dream,2013,"Biography,Drama,History",7.7,20316
TPB AFK: The Pirate Bay Away from Keyboard,2013,Documentary,7.5,13421
'71,2014,"Action,Crime,Drama",7.2,51538
Derek,2012,"Comedy,Drama",8.0,28453
Superman: Unbound,2013,"Action,Adventure,Animation",6.6,11595
Freier Fall,2013,"Drama,Romance",7.6,18461
Wayward Pines,2015,"Drama,Mystery,Sci-Fi",7.4,52088
Jolly LLB,2013,"Comedy,Drama",7.5,17867
New World,2013,"Action,Crime,Drama",7.6,20662
Into the Forest,2015,"Drama,Thriller",5.8,19330
Step Up All In,2014,"Drama,Music,Romance",6.0,32614
Penny Dreadful,2014,"Drama,Fantasy,Horror",8.2,112412
Baahubali: The Beginning,2015,"Action,Adventure,Drama",8.0,103602
The Originals,2013,"Drama,Fantasy,Horror",8.2,118202
Ted 2,2015,Comedy,6.3,186575
Ben-Hur,2016,"Action,Adventure,Drama",5.7,41835
A Little Chaos,2014,"Drama,Romance",6.5,21074
Greta,2018,"Drama,Mystery,Thriller",6.0,26333
Love Is Strange,2014,"Drama,Romance",6.7,12181
Sleepy Hollow,2013,"Action,Adventure,Crime",7.4,57498
Resurrection,2014,"Drama,Fantasy",7.3,14781
Sharp Objects,2018,"Crime,Drama,Mystery",8.1,72771
Midnight Special,2016,"Drama,Mystery,Sci-Fi",6.6,76259
The Dark Valley,2014,"Action,Drama,Western",7.1,12053
The Good Lie,2014,"Biography,Drama",7.4,27167
"Crouching Tiger, Hidden Dragon: Sword of Destiny",2016,"Action,Adventure,Drama",6.1,18008
Almost Human,2013,"Action,Crime,Drama",8.0,47886
The Strain,2014,"Drama,Fantasy,Horror",7.3,75454
Star-Crossed,2014,"Drama,Romance,Sci-Fi",7.3,16871
The Long Bright Dark,2014,"Crime,Drama,Mystery",9.0,19052
Miracle in Cell No. 7,2013,"Comedy,Drama",8.2,17009
The Tomorrow People,2013,"Action,Drama,Sci-Fi",7.2,34147
Mom,2013,"Comedy,Drama,Romance",7.2,28691
Star Trek Beyond,2016,"Action,Adventure,Sci-Fi",7.1,229478
The 100,2014,"Drama,Mystery,Sci-Fi",7.6,217912
Kill Command,2016,"Action,Horror,Sci-Fi",5.7,13273
Harlock: Space Pirate,2013,"Adventure,Animation,Sci-Fi",6.4,11609
Time Lapse,2014,"Horror,Sci-Fi,Thriller",6.5,42003
Finale,2013,Comedy,9.8,12825
Fences,2016,Drama,7.2,98989
Me Before You,2016,"Drama,Romance",7.4,211259
Churchill,2017,"Biography,Drama,History",6.1,12157
Inside No. 9,2014,"Comedy,Drama,Horror",8.5,12762
In Order of Disappearance,2014,"Action,Crime,Drama",7.2,24888
Jilla,2014,"Action,Drama",6.0,10079
Hitman: Agent 47,2015,"Action,Crime,Thriller",5.7,85847
Night at the Museum: Secret of the Tomb,2014,"Adventure,Comedy,Family",6.2,108029
Locke,2013,Drama,7.1,137071
Intelligence,2014,"Action,Drama,Sci-Fi",6.9,18879
The Affair,2014,Drama,7.9,40727
The Leftovers,2014,"Drama,Fantasy,Mystery",8.3,80718
Endeavour,2012,"Crime,Drama,Mystery",8.6,19006
Seeing Things,2014,"Crime,Drama,Mystery",8.9,16455
Game Night,2018,"Action,Comedy,Crime",6.9,209096
Atlantis,2013,"Adventure,Drama,Fantasy",6.6,10767
Narcos,2015,"Biography,Crime,Drama",8.8,360071
Yves Saint Laurent,2014,"Biography,Drama",6.3,11309
The Terror,2018,"Adventure,Drama,History",8.0,37339
The Grinch,2018,"Animation,Comedy,Family",6.3,56542
The Secret Life of Pets,2016,"Adventure,Animation,Comedy",6.5,183960
The Crazy Ones,2013,Comedy,7.1,12036
Reign,2013,"Drama,Fantasy",7.5,43787
The Goldbergs,2013,Comedy,8.1,31616
Fury,2014,"Action,Drama,War",7.6,429985
Finding Vivian Maier,2013,"Biography,Documentary,Mystery",7.7,13255
The Riot Club,2014,"Drama,Thriller",6.0,21768
Ida,2013,Drama,7.4,53607
Everest,2015,"Action,Adventure,Biography",7.1,198387
The Salvation,2014,"Action,Drama,Thriller",6.7,36390
What We Did on Our Holiday,2014,"Comedy,Drama",6.9,20241
The Longest Ride,2015,"Drama,Romance",7.1,77145
The Musketeers,2014,"Adventure,Drama",7.8,20738
"Two Days, One Night",2014,Drama,7.3,45470
Bird Box,2018,"Horror,Sci-Fi",6.6,282512
Assassin's Creed IV: Black Flag,2013,"Action,Adventure,History",8.7,14491
The Blacklist,2013,"Crime,Drama,Mystery",8.0,199069
Until Dawn,2015,"Horror,Mystery,Thriller",8.8,11678
Young & Beautiful,2013,"Drama,Romance",6.7,32617
Rosewater,2014,"Biography,Drama",6.6,10295
The One I Love,2014,"Comedy,Drama,Romance",7.1,36065
Star vs. the Forces of Evil,2015,"Action,Adventure,Animation",8.0,10972
Winter Sleep,2014,Drama,8.1,47053
Helix,2014,"Drama,Horror,Mystery",6.8,28293
Bacurau,2019,"Adventure,Horror,Mystery",7.4,21379
T2 Trainspotting,2017,Drama,7.2,114716
Phoenix,2014,"Drama,History,Music",7.3,16900
Remember Sunday,2013,"Drama,Romance",6.9,11278
Beauty and the Beast,2017,"Family,Fantasy,Musical",7.1,276540
Veronica Mars,2014,"Crime,Drama,Mystery",6.8,50499
Thank You for Your Service,2017,"Biography,Drama,War",6.6,12514
The Day of the Doctor,2013,"Adventure,Drama,Family",9.4,17218
The Sign of Three,2014,"Crime,Drama,Mystery",9.0,25294
His Last Vow,2014,"Crime,Drama,Mystery",9.3,27987
Top Five,2014,"Comedy,Romance",6.4,25807
Backtrack,2015,"Drama,Fantasy,Mystery",6.0,11664
The Little Death,2014,"Comedy,Drama,Romance",7.1,25239
American Crime Story,2016,"Biography,Crime,Drama",8.4,80424
The Interview,2014,"Action,Adventure,Comedy",6.5,307546
Welcome to Me,2014,"Comedy,Drama",5.9,18255
Pete's Dragon,2016,"Action,Adventure,Comedy",6.7,54399
Who Goes There,2014,"Crime,Drama,Mystery",9.7,23685
The Locked Room,2014,"Crime,Drama,Mystery",9.2,15833
The Secret Fate of All Life,2014,"Crime,Drama,Mystery",9.6,17478
Haunted Houses,2014,"Crime,Drama,Mystery",9.2,14562
After You've Gone,2014,"Crime,Drama,Mystery",9.3,14229
Form and Void,2014,"Crime,Drama,Mystery",9.6,20192
Starry Eyes,2014,"Drama,Fantasy,Horror",6.0,18597
30 Days Without an Accident,2013,"Drama,Horror,Thriller",8.2,11098
Annihilation,2018,"Adventure,Drama,Horror",6.8,283130
Serial (Bad) Weddings,2014,Comedy,7.0,39223
Once Upon a Time in Wonderland,2013,"Adventure,Drama,Fantasy",7.0,11403
Kingsman: The Secret Service,2014,"Action,Adventure,Comedy",7.7,593417
Leviathan,2014,"Crime,Drama",7.6,49715
Fargo,2014,"Crime,Drama,Thriller",8.9,329559
Chicago P.D.,2014,"Action,Crime,Drama",8.1,28668
Fukrey,2013,"Comedy,Drama,Romance",6.9,10529
Two Swords,2014,"Action,Adventure,Drama",9.1,30647
Justice League: The Flashpoint Paradox,2013,"Action,Adventure,Animation",8.1,44230
Furious 7,2015,"Action,Adventure,Thriller",7.1,360981
Mike and Dave Need Wedding Dates,2016,"Comedy,Romance",6.0,82995
Nisen-nengo no Kimi e: Shiganshina Kanraku (1),2013,"Action,Adventure,Animation",9.1,10474
The Lion and the Rose,2014,"Action,Adventure,Drama",9.7,48012
Dead Snow 2: Red vs. Dead,2014,"Action,Comedy,Fantasy",6.9,22960
The Old Man & the Gun,2018,"Biography,Comedy,Crime",6.7,40897
Batman: Arkham Origins,2013,"Action,Adventure,Crime",8.3,11830
White God,2014,"Drama,Thriller",6.9,15297
Pitch Perfect 2,2015,"Comedy,Music",6.4,143040
The Croods: A New Age,2020,"Adventure,Animation,Comedy",7.0,19222
A Touch of Sin,2013,"Action,Drama",7.1,10505
Omar,2013,"Crime,Drama,Romance",7.5,13296
Stranger by the Lake,2013,"Drama,Romance,Thriller",6.9,13322
Tag,2018,"Action,Comedy",6.5,116732
Madras Cafe,2013,"Action,Drama,Thriller",7.7,22946
Rick and Morty,2013,"Adventure,Animation,Comedy",9.2,378764
Coherence,2013,"Drama,Horror,Mystery",7.2,110426
Ride Along 2,2016,"Action,Comedy,Crime",5.9,53665
"As Above, So Below",2014,"Horror,Mystery,Thriller",6.2,78775
Amy,2015,"Biography,Documentary,Music",7.8,48877
Wish I Was Here,2014,"Comedy,Drama",6.7,36786
Magic in the Moonlight,2014,"Comedy,Drama,Romance",6.5,64394
Mistress America,2015,"Comedy,Drama",6.7,25615
The Shack,2017,"Drama,Fantasy",6.3,30835
Nightcrawler,2014,"Crime,Drama,Thriller",7.8,470823
Lucy,2014,"Action,Sci-Fi,Thriller",6.4,449400
Shaun the Sheep Movie,2015,"Adventure,Animation,Comedy",7.3,37459
Red Sparrow,2018,"Action,Drama,Thriller",6.6,167927
When Calls the Heart,2014,"Drama,Romance",8.2,10202
11.22.63,2016,"Drama,Mystery,Sci-Fi",8.2,73344
Ugly,2013,"Crime,Drama,Mystery",8.0,20265
Black or White,2014,Drama,6.6,11832
Chef,2014,"Adventure,Comedy,Drama",7.3,197961
Macbeth,2015,"Drama,History,War",6.6,53136
I Origins,2014,"Drama,Mystery,Romance",7.4,116407
Ip Man 3,2015,"Action,Biography,Drama",7.1,49820
99 Homes,2014,Drama,7.1,30948
Ballers,2015,"Comedy,Drama,Sport",7.6,38306
The Divergent Series: Insurgent,2015,"Action,Adventure,Sci-Fi",6.2,219054
Obvious Child,2014,"Comedy,Drama,Romance",6.8,23910
The Signal,2014,"Drama,Mystery,Sci-Fi",6.1,62929
The Dressmaker,2015,"Comedy,Drama",7.1,54579
John Wick,2014,"Action,Crime,Thriller",7.4,543164
Kidnapping Mr. Heineken,2015,"Action,Crime,Drama",6.1,19689
"20,000 Days on Earth",2014,"Documentary,Drama,Music",7.5,10972
God's Pocket,2014,"Crime,Drama",6.1,10835
Us,2014,"Comedy,Drama,Fantasy",8.0,10011
Star Wars Rebels,2014,"Action,Adventure,Animation",8.0,31586
47 Meters Down,2017,"Adventure,Drama,Horror",5.7,49377
Far from the Madding Crowd,2015,"Drama,Romance",7.1,45616
Ad Astra,2019,"Adventure,Drama,Mystery",6.5,201371
Little Evil,2017,"Comedy,Horror",5.7,19092
Everybody Wants Some!!,2016,Comedy,6.9,52118
A Most Violent Year,2014,"Action,Crime,Drama",7.0,67180
The Knick,2014,"Drama,History",8.5,44001
Backcountry,2014,"Adventure,Drama,Horror",6.0,19130
Zootopia,2016,"Adventure,Animation,Comedy",8.0,437284
Soul,2020,"Adventure,Animation,Comedy",8.1,193360
Internment,2013,"Drama,Horror,Thriller",8.9,10817
Too Far Gone,2013,"Drama,Horror,Thriller",9.7,22744
Kung Fu Jungle,2014,"Action,Crime,Thriller",6.5,10123
Spanish Affair,2014,"Comedy,Romance",6.5,16344
The Road Within,2014,"Adventure,Comedy,Drama",7.1,14227
Salem,2014,"Drama,Fantasy,Horror",7.2,22175
Comet,2014,"Comedy,Drama,Romance",6.8,17638
